Account,AccountDesc,TransDesc,Debit,Credit,Period,JnlNo,JnlDesc,Amount,JnlPrep,JnlAuth,JnlDateTime
00-80-8046,GRNI,284,0.00,19.42,2019-2,56,,-19.42,JC39,TC01,28/02/2019 09:34
00-80-8034,Forex Pending,302,11.47,0.00,2019-2,57,,11.47,DF18,TC01,28/02/2019 15:36
00-70-7022,Forex - Realised Diff,302,0.00,11.47,2019-2,57,,-11.47,DF18,TC01,28/02/2019 15:36
00-80-8034,Forex Pending,853,0.00,21.98,2019-2,57,,-21.98,DF18,TC01,28/02/2019 15:36
00-70-7022,Forex - Realised Diff,853,21.98,0.00,2019-2,57,,21.98,DF18,TC01,28/02/2019 15:36
00-70-7023,Forex - Realised Diff,1221,21.98,0.00,2019-2,57,,21.98,DF18,TC01,28/02/2019 15:36
00-80-8034,Forex Pending,1221,0.00,21.98,2019-2,57,,-21.98,DF18,TC01,28/02/2019 15:36
00-70-7022,Forex - Realised Diff,1205,0.00,54.84,2019-2,57,,-54.84,DF18,TC01,28/02/2019 15:36
00-80-8034,Forex Pending,1205,54.84,0.00,2019-2,57,,54.84,DF18,TC01,28/02/2019 15:36
00-80-8040,Forex Holding Account,123,148.70,0.00,2019-2,57,,148.70,DF18,TC01,28/02/2019 15:36
00-70-7022,Forex - Realised Diff,123,0.00,148.70,2019-2,57,,-148.70,DF18,TC01,28/02/2019 15:36
00-80-8039,Forex Holding Account,447,0.00,866.75,2019-2,57,,-866.75,DF18,TC01,28/02/2019 15:36
00-70-7022,Forex - Realised Diff,447,866.75,0.00,2019-2,57,,866.75,DF18,TC01,28/02/2019 15:36
00-80-8037,Forex Holding Account,849,0.00,8754.58,2019-2,57,,-8754.58,DF18,TC01,28/02/2019 15:36
00-70-7022,Forex - Realised Diff,849,8754.58,0.00,2019-2,57,,8754.58,DF18,TC01,28/02/2019 15:36
00-80-8038,Forex Holding Account,301,0.00,10204.18,2019-2,57,,-10204.18,DF18,TC01,28/02/2019 15:36
00-70-7022,Forex - Realised Diff,301,10204.18,0.00,2019-2,57,,10204.18,DF18,TC01,28/02/2019 15:36
00-80-8036,Forex Holding Account,1208,0.00,12136.20,2019-2,57,,-12136.20,DF18,TC01,28/02/2019 15:36
00-70-7023,Forex - Realised Diff,1208,12136.20,0.00,2019-2,57,,12136.20,DF18,TC01,28/02/2019 15:36
00-80-8035,Forex Holding Account,1204,0.00,26374.83,2019-2,57,,-26374.83,DF18,TC01,28/02/2019 15:36
00-70-7022,Forex - Realised Diff,1204,26374.83,0.00,2019-2,57,,26374.83,DF18,TC01,28/02/2019 15:36
00-20-2011,Inventory Adjustment,510,865.51,0.00,2019-2,58,,865.51,GL06,SD19,28/02/2019 13:22
00-80-8027,Other Stock Costs,ZZZ,0.00,865.51,2019-2,58,,-865.51,GL06,SD19,28/02/2019 13:22
00-20-2011,Inventory Adjustment,507,1487.24,0.00,2019-2,58,,1487.24,GL06,SD19,28/02/2019 13:22
00-80-8027,Other Stock Costs,ZZZ,0.00,1487.24,2019-2,58,,-1487.24,GL06,SD19,28/02/2019 13:22
00-20-2011,Inventory Adjustment,513,5385.54,0.00,2019-2,58,,5385.54,GL06,SD19,28/02/2019 13:22
00-80-8027,Other Stock Costs,ZZZ,0.00,5385.54,2019-2,58,,-5385.54,GL06,SD19,28/02/2019 13:22
00-20-2011,Inventory Adjustment,500,7684.98,0.00,2019-2,58,,7684.98,GL06,SD19,28/02/2019 13:22
00-80-8027,Other Stock Costs,ZZZ,0.00,7684.98,2019-2,58,,-7684.98,GL06,SD19,28/02/2019 13:22
00-20-2011,Inventory Adjustment,504,12041.71,0.00,2019-2,58,,12041.71,GL06,SD19,28/02/2019 13:22
00-80-8027,Other Stock Costs,ZZZ,0.00,12041.71,2019-2,58,,-12041.71,GL06,SD19,28/02/2019 13:22
00-20-2011,Inventory Adjustment,495,17127.47,0.00,2019-2,58,,17127.47,GL06,SD19,28/02/2019 13:22
00-80-8027,Other Stock Costs,ZZZ,0.00,17127.47,2019-2,58,,-17127.47,GL06,SD19,28/02/2019 13:22
00-80-8034,Forex Pending,302,19.53,0.00,2019-2,59,,19.53,GL06,CH20,28/02/2019 17:19
00-70-7022,Forex - Realised Diff,302,0.00,19.53,2019-2,59,,-19.53,GL06,CH20,28/02/2019 17:19
00-80-8034,Forex Pending,853,0.00,40.62,2019-2,59,,-40.62,GL06,CH20,28/02/2019 17:19
00-70-7022,Forex - Realised Diff,853,40.62,0.00,2019-2,59,,40.62,GL06,CH20,28/02/2019 17:19
00-70-7023,Forex - Realised Diff,1221,40.62,0.00,2019-2,59,,40.62,GL06,CH20,28/02/2019 17:19
00-80-8034,Forex Pending,1221,0.00,40.62,2019-2,59,,-40.62,GL06,CH20,28/02/2019 17:19
00-70-7022,Forex - Realised Diff,1205,0.00,30.68,2019-2,59,,-30.68,GL06,CH20,28/02/2019 17:19
00-80-8034,Forex Pending,1205,30.68,0.00,2019-2,59,,30.68,GL06,CH20,28/02/2019 17:19
00-80-8040,Forex Holding Account,123,75.29,0.00,2019-2,59,,75.29,GL06,CH20,28/02/2019 17:19
00-70-7022,Forex - Realised Diff,123,0.00,75.29,2019-2,59,,-75.29,GL06,CH20,28/02/2019 17:19
00-80-8039,Forex Holding Account,447,0.00,925.22,2019-2,59,,-925.22,GL06,CH20,28/02/2019 17:19
00-70-7022,Forex - Realised Diff,447,925.22,0.00,2019-2,59,,925.22,GL06,CH20,28/02/2019 17:19
00-80-8037,Forex Holding Account,849,0.00,8767.19,2019-2,59,,-8767.19,GL06,CH20,28/02/2019 17:19
00-70-7022,Forex - Realised Diff,849,8767.19,0.00,2019-2,59,,8767.19,GL06,CH20,28/02/2019 17:19
00-80-8038,Forex Holding Account,301,0.00,10146.56,2019-2,59,,-10146.56,GL06,CH20,28/02/2019 17:19
00-70-7022,Forex - Realised Diff,301,10146.56,0.00,2019-2,59,,10146.56,GL06,CH20,28/02/2019 17:19
00-80-8036,Forex Holding Account,1208,0.00,12071.62,2019-2,59,,-12071.62,GL06,CH20,28/02/2019 17:19
00-70-7023,Forex - Realised Diff,1208,12071.62,0.00,2019-2,59,,12071.62,GL06,CH20,28/02/2019 17:19
00-80-8035,Forex Holding Account,1204,0.00,26372.25,2019-2,59,,-26372.25,GL06,CH20,28/02/2019 17:19
00-70-7022,Forex - Realised Diff,1204,26372.25,0.00,2019-2,59,,26372.25,GL06,CH20,28/02/2019 17:19
00-80-8033,Provision for Sales Schemes,ZZX,467.01,0.00,2019-1,6,Reverses Jnl 2019-1 Journal No. 402,467.01,ID03,AM04,29/01/2019 13:36
00-10-1002,Provisions - Trade Sales,XXX,0.00,467.01,2019-1,6,Reverses Jnl 2019-1 Journal No. 402,-467.01,ID03,AM04,29/01/2019 13:36
00-80-8033,Provision for Sales Schemes,ZZX,436738.69,0.00,2019-1,6,Reverses Jnl 2019-1 Journal No. 402,436738.69,ID03,AM04,29/01/2019 13:36
00-10-1001,Trade Sale Recycle Scheme,ZZZ,0.00,436738.69,2019-1,6,Reverses Jnl 2019-1 Journal No. 402,-436738.69,ID03,AM04,29/01/2019 13:36
00-70-7022,Forex - Realised Diff,1205,2.22,0.00,2019-2,60,,2.22,DF18,AS13,28/02/2019 17:17
00-80-8034,Forex Pending,XXXX,0.00,2.22,2019-2,60,,-2.22,DF18,AS13,28/02/2019 17:17
00-70-7023,Forex - Realised Diff,1221,0.00,6.39,2019-2,60,,-6.39,DF18,AS13,28/02/2019 17:17
00-80-8034,Forex Pending,XXXX,6.39,0.00,2019-2,60,,6.39,DF18,AS13,28/02/2019 17:17
00-80-8034,Forex Pending,XXXX,0.00,7.12,2019-2,60,,-7.12,DF18,AS13,28/02/2019 17:17
00-70-7022,Forex - Realised Diff,302,7.12,0.00,2019-2,60,,7.12,DF18,AS13,28/02/2019 17:17
00-80-8040,Forex Holding Account,123,14.14,0.00,2019-2,60,,14.14,DF18,AS13,28/02/2019 17:17
00-70-7022,Forex - Realised Diff,123,0.00,14.14,2019-2,60,,-14.14,DF18,AS13,28/02/2019 17:17
00-80-8039,Forex Holding Account,447,0.00,145.00,2019-2,60,,-145.00,DF18,AS13,28/02/2019 17:17
00-70-7022,Forex - Realised Diff,447,145.00,0.00,2019-2,60,,145.00,DF18,AS13,28/02/2019 17:17
00-80-8037,Forex Holding Account,849,0.00,1381.00,2019-2,60,,-1381.00,DF18,AS13,28/02/2019 17:17
00-70-7022,Forex - Realised Diff,849,1381.00,0.00,2019-2,60,,1381.00,DF18,AS13,28/02/2019 17:17
00-80-8038,Forex Holding Account,301,0.00,1611.79,2019-2,60,,-1611.79,DF18,AS13,28/02/2019 17:17
00-70-7022,Forex - Realised Diff,301,1611.79,0.00,2019-2,60,,1611.79,DF18,AS13,28/02/2019 17:17
00-80-8036,Forex Holding Account,1208,0.00,4139.53,2019-2,60,,-4139.53,DF18,AS13,28/02/2019 17:17
00-70-7023,Forex - Realised Diff,1208,4139.53,0.00,2019-2,60,,4139.53,DF18,AS13,28/02/2019 17:17
00-80-8035,Forex Holding Account,1204,0.00,4159.44,2019-2,60,,-4159.44,DF18,AS13,28/02/2019 17:17
00-70-7022,Forex - Realised Diff,1204,4159.44,0.00,2019-2,60,,4159.44,DF18,AS13,28/02/2019 17:17
00-80-8043,Tax Control,XXX,66412.37,0.00,2019-2,61,,66412.37,AC04,CH20,28/02/2019 15:29
00-80-8044,Tax Input,XZZX,0.00,66412.37,2019-2,61,,-66412.37,AC04,CH20,28/02/2019 15:29
00-80-8043,Tax Control,XXX,0.00,76632.08,2019-2,61,,-76632.08,AC04,CH20,28/02/2019 15:29
00-80-8045,Tax Output,ZZXXZ,76632.08,0.00,2019-2,61,,76632.08,AC04,CH20,28/02/2019 15:29
00-80-8045,Tax Output,ZZXXZ,160482.90,0.00,2019-2,61,,160482.90,AC04,CH20,28/02/2019 15:29
00-80-8043,Tax Control,XXX,0.00,160482.90,2019-2,61,,-160482.90,AC04,CH20,28/02/2019 15:29
00-80-8044,Tax Input,XZZX,0.00,886763.94,2019-2,61,,-886763.94,AC04,CH20,28/02/2019 15:29
00-80-8043,Tax Control,XXX,886763.94,0.00,2019-2,61,,886763.94,AC04,CH20,28/02/2019 15:29
00-20-2012,Inventory Adjustment for Tax,337,2726.88,0.00,2019-2,62,,2726.88,DF18,SD19,28/02/2019 14:18
00-80-8027,Other Stock Costs,ZZZ,0.00,2726.88,2019-2,62,,-2726.88,DF18,SD19,28/02/2019 14:18
00-30-3013,CoS Staffing Costs,435,0.00,93433.58,2019-2,62,,-93433.58,DF18,SD19,28/02/2019 14:18
00-80-8027,Other Stock Costs,ZZZ,93433.58,0.00,2019-2,62,,93433.58,DF18,SD19,28/02/2019 14:18
00-70-7026,Bank Fees,172,13.92,0.00,2019-2,63,,13.92,DF18,TC01,28/02/2019 12:12
00-80-8041,Cash Account,CVCVCV,438.88,0.00,2019-2,63,,438.88,DF18,TC01,28/02/2019 12:12
00-80-8048,Expenses Control Account,172,0.00,452.80,2019-2,63,,-452.80,DF18,TC01,28/02/2019 12:12
00-80-8033,Provision for Sales Schemes,ZZX,0.00,43126.26,2019-2,64,Reversed By Jnl 2019-11 Journal No. 470,-43126.26,JC39,SD19,28/02/2019 16:44
00-10-1002,Provisions - Trade Sales,XXX,43126.26,0.00,2019-2,64,Reversed By Jnl 2019-11 Journal No. 470,43126.26,JC39,SD19,28/02/2019 16:44
00-80-8033,Provision for Sales Schemes,ZZX,0.00,221857.65,2019-2,64,Reversed By Jnl 2019-11 Journal No. 470,-221857.65,JC39,SD19,28/02/2019 16:44
00-10-1001,Trade Sale Recycle Scheme,ZZZ,221857.65,0.00,2019-2,64,Reversed By Jnl 2019-11 Journal No. 470,221857.65,JC39,SD19,28/02/2019 16:44
00-80-8033,Provision for Sales Schemes,ZZX,0.00,3295.28,2019-2,65,Reversed By Jnl 2019-11 Journal No. 499,-3295.28,DF18,CH20,28/02/2019 11:10
00-10-1002,Provisions - Trade Sales,XXX,3295.28,0.00,2019-2,65,Reversed By Jnl 2019-11 Journal No. 499,3295.28,DF18,CH20,28/02/2019 11:10
00-80-8033,Provision for Sales Schemes,ZZX,0.00,295783.44,2019-2,65,Reversed By Jnl 2019-11 Journal No. 499,-295783.44,DF18,CH20,28/02/2019 11:10
00-10-1001,Trade Sale Recycle Scheme,ZZZ,295783.44,0.00,2019-2,65,Reversed By Jnl 2019-11 Journal No. 499,295783.44,DF18,CH20,28/02/2019 11:10
00-20-2011,Inventory Adjustment,99,0.00,14914.25,2019-2,66,,-14914.25,AC04,AS13,28/02/2019 15:32
00-20-2007,Supplier Refunds,99,14914.25,0.00,2019-2,66,,14914.25,AC04,AS13,28/02/2019 15:32
00-80-8034,Forex Pending,302,0.00,16.82,2019-2,67,,-16.82,HV09,CH20,28/02/2019 15:17
00-70-7022,Forex - Realised Diff,302,16.82,0.00,2019-2,67,,16.82,HV09,CH20,28/02/2019 15:17
00-70-7022,Forex - Realised Diff,1205,0.00,16.82,2019-2,67,,-16.82,HV09,CH20,28/02/2019 15:17
00-70-7023,Forex - Realised Diff,1221,0.00,16.82,2019-2,67,,-16.82,HV09,CH20,28/02/2019 15:17
00-80-8034,Forex Pending,205,16.82,0.00,2019-2,67,,16.82,HV09,CH20,28/02/2019 15:17
00-80-8034,Forex Pending,1221,16.82,0.00,2019-2,67,,16.82,HV09,CH20,28/02/2019 15:17
00-80-8034,Forex Pending,853,0.00,15.00,2019-2,67,,-15.00,HV09,CH20,28/02/2019 15:17
00-70-7022,Forex - Realised Diff,853,15.00,0.00,2019-2,67,,15.00,HV09,CH20,28/02/2019 15:17
00-80-8040,Forex Holding Account,123,43.13,0.00,2019-2,67,,43.13,HV09,CH20,28/02/2019 15:17
00-70-7022,Forex - Realised Diff,123,0.00,43.13,2019-2,67,,-43.13,HV09,CH20,28/02/2019 15:17
00-80-8039,Forex Holding Account,447,0.00,270.92,2019-2,67,,-270.92,HV09,CH20,28/02/2019 15:17
00-70-7022,Forex - Realised Diff,447,270.92,0.00,2019-2,67,,270.92,HV09,CH20,28/02/2019 15:17
00-80-8036,Forex Holding Account,1208,0.00,837.34,2019-2,67,,-837.34,HV09,CH20,28/02/2019 15:17
00-70-7023,Forex - Realised Diff,1208,837.34,0.00,2019-2,67,,837.34,HV09,CH20,28/02/2019 15:17
00-80-8037,Forex Holding Account,849,0.00,2561.21,2019-2,67,,-2561.21,HV09,CH20,28/02/2019 15:17
00-70-7022,Forex - Realised Diff,849,2561.21,0.00,2019-2,67,,2561.21,HV09,CH20,28/02/2019 15:17
00-80-8038,Forex Holding Account,301,0.00,2996.78,2019-2,67,,-2996.78,HV09,CH20,28/02/2019 15:17
00-70-7022,Forex - Realised Diff,301,2996.78,0.00,2019-2,67,,2996.78,HV09,CH20,28/02/2019 15:17
00-80-8035,Forex Holding Account,1204,0.00,7694.15,2019-2,67,,-7694.15,HV09,CH20,28/02/2019 15:17
00-70-7022,Forex - Realised Diff,1204,7694.15,0.00,2019-2,67,,7694.15,HV09,CH20,28/02/2019 15:17
00-80-8034,Forex Pending,302,0.00,14.59,2019-2,68,,-14.59,CH20,TC01,28/02/2019 18:52
00-70-7022,Forex - Realised Diff,302,14.59,0.00,2019-2,68,,14.59,CH20,TC01,28/02/2019 18:52
00-70-7022,Forex - Realised Diff,1205,0.00,14.59,2019-2,68,,-14.59,CH20,TC01,28/02/2019 18:52
00-70-7023,Forex - Realised Diff,1221,0.00,14.59,2019-2,68,,-14.59,CH20,TC01,28/02/2019 18:52
00-80-8034,Forex Pending,1205,14.59,0.00,2019-2,68,,14.59,CH20,TC01,28/02/2019 18:52
00-80-8034,Forex Pending,1221,14.59,0.00,2019-2,68,,14.59,CH20,TC01,28/02/2019 18:52
00-80-8034,Forex Pending,853,0.00,2.66,2019-2,68,,-2.66,CH20,TC01,28/02/2019 18:52
00-70-7022,Forex - Realised Diff,853,2.66,0.00,2019-2,68,,2.66,CH20,TC01,28/02/2019 18:52
00-80-8040,Forex Holding Account,123,32.36,0.00,2019-2,68,,32.36,CH20,TC01,28/02/2019 18:52
00-70-7022,Forex - Realised Diff,123,0.00,32.36,2019-2,68,,-32.36,CH20,TC01,28/02/2019 18:52
00-80-8039,Forex Holding Account,447,0.00,255.38,2019-2,68,,-255.38,CH20,TC01,28/02/2019 18:52
00-70-7022,Forex - Realised Diff,447,255.38,0.00,2019-2,68,,255.38,CH20,TC01,28/02/2019 18:52
00-80-8036,Forex Holding Account,1208,0.00,829.25,2019-2,68,,-829.25,CH20,TC01,28/02/2019 18:52
00-70-7023,Forex - Realised Diff,1208,829.25,0.00,2019-2,68,,829.25,CH20,TC01,28/02/2019 18:52
00-80-8037,Forex Holding Account,849,0.00,2555.88,2019-2,68,,-2555.88,CH20,TC01,28/02/2019 18:52
00-70-7022,Forex - Realised Diff,849,2555.88,0.00,2019-2,68,,2555.88,CH20,TC01,28/02/2019 18:52
00-80-8038,Forex Holding Account,301,0.00,2990.27,2019-2,68,,-2990.27,CH20,TC01,28/02/2019 18:52
00-70-7022,Forex - Realised Diff,301,2990.27,0.00,2019-2,68,,2990.27,CH20,TC01,28/02/2019 18:52
00-80-8035,Forex Holding Account,1204,0.00,7707.14,2019-2,68,,-7707.14,CH20,TC01,28/02/2019 18:52
00-70-7022,Forex - Realised Diff,1204,7707.14,0.00,2019-2,68,,7707.14,CH20,TC01,28/02/2019 18:52
00-80-8033,Provision for Sales Schemes,ZZX,286732.07,0.00,2019-2,69,Reverses Jnl 2019-9 Journal No. 66,286732.07,CH20,TC01,28/02/2019 09:40
00-10-1002,Provisions - Trade Sales,XXX,0.00,286732.07,2019-2,69,Reverses Jnl 2019-9 Journal No. 66,-286732.07,CH20,TC01,28/02/2019 09:40
00-80-8033,Provision for Sales Schemes,ZZX,303712.07,0.00,2019-2,69,Reverses Jnl 2019-9 Journal No. 66,303712.07,CH20,TC01,28/02/2019 09:40
00-10-1001,Trade Sale Recycle Scheme,ZZZ,0.00,303712.07,2019-2,69,Reverses Jnl 2019-9 Journal No. 66,-303712.07,CH20,TC01,28/02/2019 09:40
00-20-2003,CoS-Inventory,890,101.80,0.00,2019-1,7,,101.80,ID03,TC01,29/01/2019 12:33
00-20-2009,Inventory-Misc. Costs,890,0.00,101.80,2019-1,7,,-101.80,ID03,TC01,29/01/2019 12:33
00-20-2008,Inventory-Misc. Costs,426,6488.50,0.00,2019-1,7,,6488.50,ID03,TC01,29/01/2019 12:33
00-20-2009,Inventory-Misc. Costs,426,0.00,6488.50,2019-1,7,,-6488.50,ID03,TC01,29/01/2019 12:33
00-70-7026,Bank Fees,168,6.21,0.00,2019-2,70,,6.21,HV09,AS13,28/02/2019 17:57
00-80-8041,Cash Account,CVCVCV,444.83,0.00,2019-2,70,,444.83,HV09,AS13,28/02/2019 17:57
00-80-8048,Expenses Control Account,168,0.00,451.04,2019-2,70,,-451.04,HV09,AS13,28/02/2019 17:57
00-40-4014,Additional Shipping Costs,672,4506.43,0.00,2019-3,71,,4506.43,GL06,CH20,01/03/2019 08:46
00-20-2009,Inventory-Misc. Costs,672,0.00,4506.43,2019-3,71,,-4506.43,GL06,CH20,01/03/2019 08:46
00-80-8043,Tax Control,XXX,53758.29,0.00,2019-3,72,,53758.29,DF18,AM04,01/03/2019 08:38
00-80-8044,Tax Input,XZZX,0.00,53758.29,2019-3,72,,-53758.29,DF18,AM04,01/03/2019 08:38
00-80-8043,Tax Control,XXX,0.00,83974.42,2019-3,72,,-83974.42,DF18,AM04,01/03/2019 08:38
00-80-8045,Tax Output,ZZXXZ,83974.42,0.00,2019-3,72,,83974.42,DF18,AM04,01/03/2019 08:38
00-80-8045,Tax Output,ZZXXZ,344886.57,0.00,2019-3,72,,344886.57,DF18,AM04,01/03/2019 08:38
00-80-8043,Tax Control,XXX,0.00,344886.57,2019-3,72,,-344886.57,DF18,AM04,01/03/2019 08:38
00-80-8044,Tax Input,XZZX,0.00,881443.62,2019-3,72,,-881443.62,DF18,AM04,01/03/2019 08:38
00-80-8043,Tax Control,XXX,881443.62,0.00,2019-3,72,,881443.62,DF18,AM04,01/03/2019 08:38
00-80-8027,Other Stock Costs,ZZZ,0.00,3009.50,2019-3,73,,-3009.50,DF18,CH20,01/03/2019 14:52
00-20-2011,Inventory Adjustment,624,3009.50,0.00,2019-3,73,,3009.50,DF18,CH20,01/03/2019 14:52
00-80-8027,Other Stock Costs,ZZZ,3035.22,0.00,2019-3,73,,3035.22,DF18,CH20,01/03/2019 14:52
00-20-2011,Inventory Adjustment,622,0.00,3035.22,2019-3,73,,-3035.22,DF18,CH20,01/03/2019 14:52
00-20-2011,Inventory Adjustment,626,6910.48,0.00,2019-3,73,,6910.48,DF18,CH20,01/03/2019 14:52
00-80-8027,Other Stock Costs,ZZZ,0.00,6910.48,2019-3,73,,-6910.48,DF18,CH20,01/03/2019 14:52
00-80-8033,Provision for Sales Schemes,ZZX,0.00,1462.65,2019-3,74,Reverses Jnl 2019-2 Journal No. 245,-1462.65,ID03,AS13,01/03/2019 13:37
00-10-1002,Provisions - Trade Sales,XXX,1462.65,0.00,2019-3,74,Reverses Jnl 2019-2 Journal No. 245,1462.65,ID03,AS13,01/03/2019 13:37
00-80-8027,Other Stock Costs,ZZZ,0.00,120.16,2019-3,75,,-120.16,AC04,TC01,01/03/2019 08:39
00-20-2011,Inventory Adjustment,622,120.16,0.00,2019-3,75,,120.16,AC04,TC01,01/03/2019 08:39
00-80-8027,Other Stock Costs,ZZZ,4605.95,0.00,2019-3,75,,4605.95,AC04,TC01,01/03/2019 08:39
00-20-2011,Inventory Adjustment,624,0.00,4605.95,2019-3,75,,-4605.95,AC04,TC01,01/03/2019 08:39
00-20-2011,Inventory Adjustment,626,0.00,12354.36,2019-3,75,,-12354.36,AC04,TC01,01/03/2019 08:39
00-80-8027,Other Stock Costs,ZZZ,12354.36,0.00,2019-3,75,,12354.36,AC04,TC01,01/03/2019 08:39
00-80-8034,Forex Pending,302,0.00,14.38,2019-3,76,,-14.38,ID03,TC01,01/03/2019 16:34
00-70-7022,Forex - Realised Diff,302,14.38,0.00,2019-3,76,,14.38,ID03,TC01,01/03/2019 16:34
00-70-7022,Forex - Realised Diff,1205,0.00,14.38,2019-3,76,,-14.38,ID03,TC01,01/03/2019 16:34
00-70-7023,Forex - Realised Diff,1221,0.00,14.38,2019-3,76,,-14.38,ID03,TC01,01/03/2019 16:34
00-80-8034,Forex Pending,1205,14.38,0.00,2019-3,76,,14.38,ID03,TC01,01/03/2019 16:34
00-80-8034,Forex Pending,1221,14.38,0.00,2019-3,76,,14.38,ID03,TC01,01/03/2019 16:34
00-80-8034,Forex Pending,853,0.00,5.14,2019-3,76,,-5.14,ID03,TC01,01/03/2019 16:34
00-70-7022,Forex - Realised Diff,853,5.14,0.00,2019-3,76,,5.14,ID03,TC01,01/03/2019 16:34
00-80-8040,Forex Holding Account,123,15.28,0.00,2019-3,76,,15.28,ID03,TC01,01/03/2019 16:34
00-70-7022,Forex - Realised Diff,123,0.00,15.28,2019-3,76,,-15.28,ID03,TC01,01/03/2019 16:34
00-80-8039,Forex Holding Account,447,0.00,258.24,2019-3,76,,-258.24,ID03,TC01,01/03/2019 16:34
00-70-7022,Forex - Realised Diff,447,258.24,0.00,2019-3,76,,258.24,ID03,TC01,01/03/2019 16:34
00-80-8036,Forex Holding Account,1208,0.00,837.81,2019-3,76,,-837.81,ID03,TC01,01/03/2019 16:34
00-70-7023,Forex - Realised Diff,1208,837.81,0.00,2019-3,76,,837.81,ID03,TC01,01/03/2019 16:34
00-80-8037,Forex Holding Account,849,0.00,2560.22,2019-3,76,,-2560.22,ID03,TC01,01/03/2019 16:34
00-70-7022,Forex - Realised Diff,849,2560.22,0.00,2019-3,76,,2560.22,ID03,TC01,01/03/2019 16:34
00-80-8038,Forex Holding Account,301,0.00,2978.27,2019-3,76,,-2978.27,ID03,TC01,01/03/2019 16:34
00-70-7022,Forex - Realised Diff,301,2978.27,0.00,2019-3,76,,2978.27,ID03,TC01,01/03/2019 16:34
00-80-8035,Forex Holding Account,1204,0.00,7698.11,2019-3,76,,-7698.11,ID03,TC01,01/03/2019 16:34
00-70-7022,Forex - Realised Diff,1204,7698.11,0.00,2019-3,76,,7698.11,ID03,TC01,01/03/2019 16:34
00-80-8043,Tax Control,XXX,19026.26,0.00,2019-3,77,,19026.26,AC04,SD19,01/03/2019 14:21
00-80-8044,Tax Input,XZZX,0.00,19026.26,2019-3,77,,-19026.26,AC04,SD19,01/03/2019 14:21
00-80-8043,Tax Control,XXX,0.00,20794.35,2019-3,77,,-20794.35,AC04,SD19,01/03/2019 14:21
00-80-8045,Tax Output,ZZXXZ,20794.35,0.00,2019-3,77,,20794.35,AC04,SD19,01/03/2019 14:21
00-80-8045,Tax Output,ZZXXZ,53321.13,0.00,2019-3,77,,53321.13,AC04,SD19,01/03/2019 14:21
00-80-8043,Tax Control,XXX,0.00,53321.13,2019-3,77,,-53321.13,AC04,SD19,01/03/2019 14:21
00-80-8044,Tax Input,XZZX,0.00,245811.18,2019-3,77,,-245811.18,AC04,SD19,01/03/2019 14:21
00-80-8043,Tax Control,XXX,245811.18,0.00,2019-3,77,,245811.18,AC04,SD19,01/03/2019 14:21
00-80-8034,Forex Pending,302,11.74,0.00,2019-3,78,,11.74,DF18,SP18,01/03/2019 13:03
00-70-7022,Forex - Realised Diff,302,0.00,11.74,2019-3,78,,-11.74,DF18,SP18,01/03/2019 13:03
00-80-8034,Forex Pending,853,0.00,41.15,2019-3,78,,-41.15,DF18,SP18,01/03/2019 13:03
00-70-7022,Forex - Realised Diff,853,41.15,0.00,2019-3,78,,41.15,DF18,SP18,01/03/2019 13:03
00-70-7023,Forex - Realised Diff,1221,41.15,0.00,2019-3,78,,41.15,DF18,SP18,01/03/2019 13:03
00-80-8034,Forex Pending,1221,0.00,41.15,2019-3,78,,-41.15,DF18,SP18,01/03/2019 13:03
00-70-7022,Forex - Realised Diff,1205,0.00,12.25,2019-3,78,,-12.25,DF18,SP18,01/03/2019 13:03
00-80-8034,Forex Pending,1205,12.25,0.00,2019-3,78,,12.25,DF18,SP18,01/03/2019 13:03
00-80-8040,Forex Holding Account,123,128.10,0.00,2019-3,78,,128.10,DF18,SP18,01/03/2019 13:03
00-70-7022,Forex - Realised Diff,123,0.00,128.10,2019-3,78,,-128.10,DF18,SP18,01/03/2019 13:03
00-80-8039,Forex Holding Account,447,0.00,871.95,2019-3,78,,-871.95,DF18,SP18,01/03/2019 13:03
00-70-7022,Forex - Realised Diff,447,871.95,0.00,2019-3,78,,871.95,DF18,SP18,01/03/2019 13:03
00-80-8037,Forex Holding Account,849,0.00,8734.15,2019-3,78,,-8734.15,DF18,SP18,01/03/2019 13:03
00-70-7022,Forex - Realised Diff,849,8734.15,0.00,2019-3,78,,8734.15,DF18,SP18,01/03/2019 13:03
00-80-8038,Forex Holding Account,301,0.00,10179.86,2019-3,78,,-10179.86,DF18,SP18,01/03/2019 13:03
00-70-7022,Forex - Realised Diff,301,10179.86,0.00,2019-3,78,,10179.86,DF18,SP18,01/03/2019 13:03
00-80-8036,Forex Holding Account,1208,0.00,12134.79,2019-3,78,,-12134.79,DF18,SP18,01/03/2019 13:03
00-70-7023,Forex - Realised Diff,1208,12134.79,0.00,2019-3,78,,12134.79,DF18,SP18,01/03/2019 13:03
00-80-8035,Forex Holding Account,1204,0.00,26290.56,2019-3,78,,-26290.56,DF18,SP18,01/03/2019 13:03
00-70-7022,Forex - Realised Diff,1204,26290.56,0.00,2019-3,78,,26290.56,DF18,SP18,01/03/2019 13:03
00-80-8033,Provision for Sales Schemes,ZZX,0.00,246298.28,2019-3,79,Reversed By Jnl 2019-4 Journal No. 356,-246298.28,HV09,SP18,01/03/2019 10:21
