Account,AccountDesc,TransDesc,Debit,Credit,Period,JnlNo,JnlDesc,Amount,JnlPrep,JnlAuth,JnlDateTime
00-80-8033,Provision for Sales Schemes,ZZX,107704.67,0.00,2019-11,475,Reverses Jnl 2019-1 Journal No. 323,107704.67,HV09,AM04,28/11/2019 08:37
00-10-1002,Provisions - Trade Sales,XXX,0.00,107704.67,2019-11,475,Reverses Jnl 2019-1 Journal No. 323,-107704.67,HV09,AM04,28/11/2019 08:37
00-80-8033,Provision for Sales Schemes,ZZX,455107.42,0.00,2019-11,475,Reverses Jnl 2019-1 Journal No. 323,455107.42,HV09,AM04,28/11/2019 08:37
00-10-1001,Trade Sale Recycle Scheme,ZZZ,0.00,455107.42,2019-11,475,Reverses Jnl 2019-1 Journal No. 323,-455107.42,HV09,AM04,28/11/2019 08:37
00-80-8034,Forex Pending,302,0.00,10.77,2019-11,476,,-10.77,GL06,SD19,28/11/2019 14:49
00-70-7022,Forex - Realised Diff,302,10.77,0.00,2019-11,476,,10.77,GL06,SD19,28/11/2019 14:49
00-70-7022,Forex - Realised Diff,1205,0.00,10.77,2019-11,476,,-10.77,GL06,SD19,28/11/2019 14:49
00-70-7023,Forex - Realised Diff,1221,0.00,10.77,2019-11,476,,-10.77,GL06,SD19,28/11/2019 14:49
00-80-8034,Forex Pending,1205,10.77,0.00,2019-11,476,,10.77,GL06,SD19,28/11/2019 14:49
00-80-8034,Forex Pending,1221,10.77,0.00,2019-11,476,,10.77,GL06,SD19,28/11/2019 14:49
00-80-8034,Forex Pending,853,0.00,8.09,2019-11,476,,-8.09,GL06,SD19,28/11/2019 14:49
00-70-7022,Forex - Realised Diff,853,8.09,0.00,2019-11,476,,8.09,GL06,SD19,28/11/2019 14:49
00-80-8040,Forex Holding Account,123,36.36,0.00,2019-11,476,,36.36,GL06,SD19,28/11/2019 14:49
00-70-7022,Forex - Realised Diff,123,0.00,36.36,2019-11,476,,-36.36,GL06,SD19,28/11/2019 14:49
00-80-8039,Forex Holding Account,447,0.00,270.21,2019-11,476,,-270.21,GL06,SD19,28/11/2019 14:49
00-70-7022,Forex - Realised Diff,447,270.21,0.00,2019-11,476,,270.21,GL06,SD19,28/11/2019 14:49
00-80-8036,Forex Holding Account,1208,0.00,837.65,2019-11,476,,-837.65,GL06,SD19,28/11/2019 14:49
00-70-7023,Forex - Realised Diff,1208,837.65,0.00,2019-11,476,,837.65,GL06,SD19,28/11/2019 14:49
00-80-8037,Forex Holding Account,849,0.00,2561.54,2019-11,476,,-2561.54,GL06,SD19,28/11/2019 14:49
00-70-7022,Forex - Realised Diff,849,2561.54,0.00,2019-11,476,,2561.54,GL06,SD19,28/11/2019 14:49
00-80-8038,Forex Holding Account,301,0.00,2977.08,2019-11,476,,-2977.08,GL06,SD19,28/11/2019 14:49
00-70-7022,Forex - Realised Diff,301,2977.08,0.00,2019-11,476,,2977.08,GL06,SD19,28/11/2019 14:49
00-80-8035,Forex Holding Account,1204,0.00,7713.41,2019-11,476,,-7713.41,GL06,SD19,28/11/2019 14:49
00-70-7022,Forex - Realised Diff,1204,7713.41,0.00,2019-11,476,,7713.41,GL06,SD19,28/11/2019 14:49
00-20-2011,Inventory Adjustment,458,1869.42,0.00,2019-11,477,,1869.42,ID03,CH20,28/11/2019 11:47
00-80-8027,Other Stock Costs,ZZZ,0.00,1869.42,2019-11,477,,-1869.42,ID03,CH20,28/11/2019 11:47
00-20-2011,Inventory Adjustment,465,4001.54,0.00,2019-11,477,,4001.54,ID03,CH20,28/11/2019 11:47
00-80-8027,Other Stock Costs,ZZZ,0.00,4001.54,2019-11,477,,-4001.54,ID03,CH20,28/11/2019 11:47
00-20-2011,Inventory Adjustment,461,8788.69,0.00,2019-11,477,,8788.69,ID03,CH20,28/11/2019 11:47
00-80-8027,Other Stock Costs,ZZZ,0.00,8788.69,2019-11,477,,-8788.69,ID03,CH20,28/11/2019 11:47
00-80-8034,Forex Pending,302,0.00,5.07,2019-11,478,,-5.07,AC04,CH20,28/11/2019 13:36
00-70-7022,Forex - Realised Diff,302,5.07,0.00,2019-11,478,,5.07,AC04,CH20,28/11/2019 13:36
00-70-7022,Forex - Realised Diff,1205,0.00,5.07,2019-11,478,,-5.07,AC04,CH20,28/11/2019 13:36
00-70-7023,Forex - Realised Diff,1221,0.00,5.07,2019-11,478,,-5.07,AC04,CH20,28/11/2019 13:36
00-80-8034,Forex Pending,1205,5.07,0.00,2019-11,478,,5.07,AC04,CH20,28/11/2019 13:36
00-80-8034,Forex Pending,1221,5.07,0.00,2019-11,478,,5.07,AC04,CH20,28/11/2019 13:36
00-80-8034,Forex Pending,853,0.00,10.17,2019-11,478,,-10.17,AC04,CH20,28/11/2019 13:36
00-70-7022,Forex - Realised Diff,853,10.17,0.00,2019-11,478,,10.17,AC04,CH20,28/11/2019 13:36
00-80-8040,Forex Holding Account,123,23.60,0.00,2019-11,478,,23.60,AC04,CH20,28/11/2019 13:36
00-70-7022,Forex - Realised Diff,123,0.00,23.60,2019-11,478,,-23.60,AC04,CH20,28/11/2019 13:36
00-80-8039,Forex Holding Account,447,0.00,264.81,2019-11,478,,-264.81,AC04,CH20,28/11/2019 13:36
00-70-7022,Forex - Realised Diff,447,264.81,0.00,2019-11,478,,264.81,AC04,CH20,28/11/2019 13:36
00-80-8036,Forex Holding Account,1208,0.00,843.80,2019-11,478,,-843.80,AC04,CH20,28/11/2019 13:36
00-70-7023,Forex - Realised Diff,1208,843.80,0.00,2019-11,478,,843.80,AC04,CH20,28/11/2019 13:36
00-80-8037,Forex Holding Account,849,0.00,2556.90,2019-11,478,,-2556.90,AC04,CH20,28/11/2019 13:36
00-70-7022,Forex - Realised Diff,849,2556.90,0.00,2019-11,478,,2556.90,AC04,CH20,28/11/2019 13:36
00-80-8038,Forex Holding Account,301,0.00,2983.64,2019-11,478,,-2983.64,AC04,CH20,28/11/2019 13:36
00-70-7022,Forex - Realised Diff,301,2983.64,0.00,2019-11,478,,2983.64,AC04,CH20,28/11/2019 13:36
00-80-8035,Forex Holding Account,1204,0.00,7716.16,2019-11,478,,-7716.16,AC04,CH20,28/11/2019 13:36
00-70-7022,Forex - Realised Diff,1204,7716.16,0.00,2019-11,478,,7716.16,AC04,CH20,28/11/2019 13:36
00-20-2012,Inventory Adjustment for Tax,337,23362.53,0.00,2019-11,479,,23362.53,AH12,AS13,28/11/2019 17:01
00-80-8027,Other Stock Costs,ZZZ,0.00,23362.53,2019-11,479,,-23362.53,AH12,AS13,28/11/2019 17:01
00-30-3013,CoS Staffing Costs,435,0.00,68432.84,2019-11,479,,-68432.84,AH12,AS13,28/11/2019 17:01
00-80-8027,Other Stock Costs,ZZZ,68432.84,0.00,2019-11,479,,68432.84,AH12,AS13,28/11/2019 17:01
00-80-8043,Tax Control,XXX,71213.75,0.00,2019-11,480,,71213.75,HV09,TC01,28/11/2019 11:58
00-80-8044,Tax Input,XZZX,0.00,71213.75,2019-11,480,,-71213.75,HV09,TC01,28/11/2019 11:58
00-80-8043,Tax Control,XXX,0.00,80173.45,2019-11,480,,-80173.45,HV09,TC01,28/11/2019 11:58
00-80-8045,Tax Output,ZZXXZ,80173.45,0.00,2019-11,480,,80173.45,HV09,TC01,28/11/2019 11:58
00-80-8045,Tax Output,ZZXXZ,343304.35,0.00,2019-11,480,,343304.35,HV09,TC01,28/11/2019 11:58
00-80-8043,Tax Control,XXX,0.00,343304.35,2019-11,480,,-343304.35,HV09,TC01,28/11/2019 11:58
00-80-8044,Tax Input,XZZX,0.00,886534.71,2019-11,480,,-886534.71,HV09,TC01,28/11/2019 11:58
00-80-8043,Tax Control,XXX,886534.71,0.00,2019-11,480,,886534.71,HV09,TC01,28/11/2019 11:58
00-80-8034,Forex Pending,302,0.00,5.00,2019-11,481,,-5.00,GL06,SD19,28/11/2019 15:08
00-70-7022,Forex - Realised Diff,302,5.00,0.00,2019-11,481,,5.00,GL06,SD19,28/11/2019 15:08
00-70-7022,Forex - Realised Diff,1205,0.00,5.00,2019-11,481,,-5.00,GL06,SD19,28/11/2019 15:08
00-70-7023,Forex - Realised Diff,1221,0.00,5.00,2019-11,481,,-5.00,GL06,SD19,28/11/2019 15:08
00-80-8034,Forex Pending,1205,5.00,0.00,2019-11,481,,5.00,GL06,SD19,28/11/2019 15:08
00-80-8034,Forex Pending,1221,5.00,0.00,2019-11,481,,5.00,GL06,SD19,28/11/2019 15:08
00-80-8034,Forex Pending,853,0.00,9.00,2019-11,481,,-9.00,GL06,SD19,28/11/2019 15:08
00-70-7022,Forex - Realised Diff,853,9.00,0.00,2019-11,481,,9.00,GL06,SD19,28/11/2019 15:08
00-80-8040,Forex Holding Account,123,37.51,0.00,2019-11,481,,37.51,GL06,SD19,28/11/2019 15:08
00-70-7022,Forex - Realised Diff,123,0.00,37.51,2019-11,481,,-37.51,GL06,SD19,28/11/2019 15:08
00-80-8039,Forex Holding Account,447,0.00,254.13,2019-11,481,,-254.13,GL06,SD19,28/11/2019 15:08
00-70-7022,Forex - Realised Diff,447,254.13,0.00,2019-11,481,,254.13,GL06,SD19,28/11/2019 15:08
00-80-8036,Forex Holding Account,1208,0.00,832.56,2019-11,481,,-832.56,GL06,SD19,28/11/2019 15:08
00-70-7023,Forex - Realised Diff,1208,832.56,0.00,2019-11,481,,832.56,GL06,SD19,28/11/2019 15:08
00-80-8037,Forex Holding Account,849,0.00,2553.93,2019-11,481,,-2553.93,GL06,SD19,28/11/2019 15:08
00-70-7022,Forex - Realised Diff,849,2553.93,0.00,2019-11,481,,2553.93,GL06,SD19,28/11/2019 15:08
00-80-8038,Forex Holding Account,301,0.00,2998.53,2019-11,481,,-2998.53,GL06,SD19,28/11/2019 15:08
00-70-7022,Forex - Realised Diff,301,2998.53,0.00,2019-11,481,,2998.53,GL06,SD19,28/11/2019 15:08
00-80-8035,Forex Holding Account,1204,0.00,7708.31,2019-11,481,,-7708.31,GL06,SD19,28/11/2019 15:08
00-70-7022,Forex - Realised Diff,1204,7708.31,0.00,2019-11,481,,7708.31,GL06,SD19,28/11/2019 15:08
00-40-4015,Shipping,641,0.00,3096.34,2019-11,482,,-3096.34,HV09,CH20,28/11/2019 13:23
00-20-2005,Freight In Purchases,641,3096.34,0.00,2019-11,482,,3096.34,HV09,CH20,28/11/2019 13:23
00-40-4015,Shipping,642,0.00,3257.81,2019-11,482,,-3257.81,HV09,CH20,28/11/2019 13:23
00-20-2005,Freight In Purchases,642,3257.81,0.00,2019-11,482,,3257.81,HV09,CH20,28/11/2019 13:23
00-80-8043,Tax Control,XXX,0.00,61881.05,2019-11,483,,-61881.05,HV09,CH20,28/11/2019 16:24
00-80-8044,Tax Input,XZZX,61881.05,0.00,2019-11,483,,61881.05,HV09,CH20,28/11/2019 16:24
00-80-8043,Tax Control,XXX,72537.00,0.00,2019-11,483,,72537.00,HV09,CH20,28/11/2019 16:24
00-80-8045,Tax Output,ZZXXZ,0.00,72537.00,2019-11,483,,-72537.00,HV09,CH20,28/11/2019 16:24
00-80-8045,Tax Output,ZZXXZ,0.00,349755.79,2019-11,483,,-349755.79,HV09,CH20,28/11/2019 16:24
00-80-8043,Tax Control,XXX,349755.79,0.00,2019-11,483,,349755.79,HV09,CH20,28/11/2019 16:24
00-80-8044,Tax Input,XZZX,882516.21,0.00,2019-11,483,,882516.21,HV09,CH20,28/11/2019 16:24
00-80-8043,Tax Control,XXX,0.00,882516.21,2019-11,483,,-882516.21,HV09,CH20,28/11/2019 16:24
00-80-8043,Tax Control,XXX,67994.40,0.00,2019-11,484,,67994.40,AM04,SP18,28/11/2019 12:06
00-80-8044,Tax Input,XZZX,0.00,67994.40,2019-11,484,,-67994.40,AM04,SP18,28/11/2019 12:06
00-80-8043,Tax Control,XXX,0.00,77507.30,2019-11,484,,-77507.30,AM04,SP18,28/11/2019 12:06
00-80-8045,Tax Output,ZZXXZ,77507.30,0.00,2019-11,484,,77507.30,AM04,SP18,28/11/2019 12:06
00-80-8045,Tax Output,ZZXXZ,161589.89,0.00,2019-11,484,,161589.89,AM04,SP18,28/11/2019 12:06
00-80-8043,Tax Control,XXX,0.00,161589.89,2019-11,484,,-161589.89,AM04,SP18,28/11/2019 12:06
00-80-8044,Tax Input,XZZX,0.00,892963.65,2019-11,484,,-892963.65,AM04,SP18,28/11/2019 12:06
00-80-8043,Tax Control,XXX,892963.65,0.00,2019-11,484,,892963.65,AM04,SP18,28/11/2019 12:06
00-80-8033,Provision for Sales Schemes,ZZX,136654.78,0.00,2019-11,485,Reverses Jnl 2019-2 Journal No. 530,136654.78,ID03,AM04,28/11/2019 13:30
00-10-1002,Provisions - Trade Sales,XXX,0.00,136654.78,2019-11,485,Reverses Jnl 2019-2 Journal No. 530,-136654.78,ID03,AM04,28/11/2019 13:30
00-80-8033,Provision for Sales Schemes,ZZX,380200.82,0.00,2019-11,485,Reverses Jnl 2019-2 Journal No. 530,380200.82,ID03,AM04,28/11/2019 13:30
00-10-1001,Trade Sale Recycle Scheme,ZZZ,0.00,380200.82,2019-11,485,Reverses Jnl 2019-2 Journal No. 530,-380200.82,ID03,AM04,28/11/2019 13:30
00-80-8033,Provision for Sales Schemes,ZZX,0.00,136654.78,2019-11,485,Reversed By Jnl 2019-2 Journal No. 530,-136654.78,ID03,AM04,28/11/2019 13:30
00-10-1002,Provisions - Trade Sales,XXX,136654.78,0.00,2019-11,485,Reversed By Jnl 2019-2 Journal No. 530,136654.78,ID03,AM04,28/11/2019 13:30
00-80-8033,Provision for Sales Schemes,ZZX,0.00,380200.82,2019-11,485,Reversed By Jnl 2019-2 Journal No. 530,-380200.82,ID03,AM04,28/11/2019 13:30
00-10-1001,Trade Sale Recycle Scheme,ZZZ,380200.82,0.00,2019-11,485,Reversed By Jnl 2019-2 Journal No. 530,380200.82,ID03,AM04,28/11/2019 13:30
00-80-8027,Other Stock Costs,ZZZ,0.00,920.39,2019-11,486,,-920.39,AH12,SD19,28/11/2019 18:13
00-20-2011,Inventory Adjustment,622,920.39,0.00,2019-11,486,,920.39,AH12,SD19,28/11/2019 18:13
00-80-8027,Other Stock Costs,ZZZ,4137.44,0.00,2019-11,486,,4137.44,AH12,SD19,28/11/2019 18:13
00-20-2011,Inventory Adjustment,624,0.00,4137.44,2019-11,486,,-4137.44,AH12,SD19,28/11/2019 18:13
00-20-2011,Inventory Adjustment,626,12870.70,0.00,2019-11,486,,12870.70,AH12,SD19,28/11/2019 18:13
00-80-8027,Other Stock Costs,ZZZ,0.00,12870.70,2019-11,486,,-12870.70,AH12,SD19,28/11/2019 18:13
00-80-8049,Accruals,XX123XX999,3439.27,0.00,2019-11,487,Reverses Jnl 2019-2 Journal No. 54,3439.27,AH12,SP18,28/11/2019 13:32
00-80-8029,Goods In Transit,ZZZ,0.00,3439.27,2019-11,487,Reverses Jnl 2019-2 Journal No. 54,-3439.27,AH12,SP18,28/11/2019 13:32
00-80-8049,Accruals,XX123XX999,105026.14,0.00,2019-11,487,Reverses Jnl 2019-2 Journal No. 54,105026.14,AH12,SP18,28/11/2019 13:32
00-80-8029,Goods In Transit,ZZZ,0.00,105026.14,2019-11,487,Reverses Jnl 2019-2 Journal No. 54,-105026.14,AH12,SP18,28/11/2019 13:32
00-80-8049,Accruals,XX123XX999,133162.75,0.00,2019-11,487,Reverses Jnl 2019-2 Journal No. 54,133162.75,AH12,SP18,28/11/2019 13:32
00-80-8029,Goods In Transit,ZZZ,0.00,133162.75,2019-11,487,Reverses Jnl 2019-2 Journal No. 54,-133162.75,AH12,SP18,28/11/2019 13:32
00-80-8049,Accruals,XX123XX999,0.00,3439.27,2019-11,487,Reversed By Jnl 2019-2 Journal No. 54,-3439.27,AH12,SP18,28/11/2019 13:32
00-80-8029,Goods In Transit,ZZZ,3439.27,0.00,2019-11,487,Reversed By Jnl 2019-2 Journal No. 54,3439.27,AH12,SP18,28/11/2019 13:32
00-80-8049,Accruals,XX123XX999,0.00,105026.14,2019-11,487,Reversed By Jnl 2019-2 Journal No. 54,-105026.14,AH12,SP18,28/11/2019 13:32
00-80-8029,Goods In Transit,ZZZ,105026.14,0.00,2019-11,487,Reversed By Jnl 2019-2 Journal No. 54,105026.14,AH12,SP18,28/11/2019 13:32
00-80-8049,Accruals,XX123XX999,0.00,133162.75,2019-11,487,Reversed By Jnl 2019-2 Journal No. 54,-133162.75,AH12,SP18,28/11/2019 13:32
00-80-8029,Goods In Transit,ZZZ,133162.75,0.00,2019-11,487,Reversed By Jnl 2019-2 Journal No. 54,133162.75,AH12,SP18,28/11/2019 13:32
00-80-8027,Other Stock Costs,ZZZ,0.00,2936.13,2019-11,488,,-2936.13,HV09,AS13,28/11/2019 16:43
00-20-2011,Inventory Adjustment,624,2936.13,0.00,2019-11,488,,2936.13,HV09,AS13,28/11/2019 16:43
00-80-8027,Other Stock Costs,ZZZ,3094.00,0.00,2019-11,488,,3094.00,HV09,AS13,28/11/2019 16:43
00-20-2011,Inventory Adjustment,622,0.00,3094.00,2019-11,488,,-3094.00,HV09,AS13,28/11/2019 16:43
00-20-2011,Inventory Adjustment,626,6810.08,0.00,2019-11,488,,6810.08,HV09,AS13,28/11/2019 16:43
00-80-8027,Other Stock Costs,ZZZ,0.00,6810.08,2019-11,488,,-6810.08,HV09,AS13,28/11/2019 16:43
00-80-8043,Tax Control,XXX,62927.77,0.00,2019-11,489,,62927.77,HV09,CH20,28/11/2019 14:22
00-80-8044,Tax Input,XZZX,0.00,62927.77,2019-11,489,,-62927.77,HV09,CH20,28/11/2019 14:22
00-80-8043,Tax Control,XXX,0.00,82261.83,2019-11,489,,-82261.83,HV09,CH20,28/11/2019 14:22
00-80-8045,Tax Output,ZZXXZ,82261.83,0.00,2019-11,489,,82261.83,HV09,CH20,28/11/2019 14:22
00-80-8045,Tax Output,ZZXXZ,352068.16,0.00,2019-11,489,,352068.16,HV09,CH20,28/11/2019 14:22
00-80-8043,Tax Control,XXX,0.00,352068.16,2019-11,489,,-352068.16,HV09,CH20,28/11/2019 14:22
00-80-8044,Tax Input,XZZX,0.00,880216.06,2019-11,489,,-880216.06,HV09,CH20,28/11/2019 14:22
00-80-8043,Tax Control,XXX,880216.06,0.00,2019-11,489,,880216.06,HV09,CH20,28/11/2019 14:22
00-80-8033,Provision for Sales Schemes,ZZX,300333.18,0.00,2019-12,490,Reverses Jnl 2019-3 Journal No. 115,300333.18,DF18,AS13,01/12/2019 10:58
00-10-1002,Provisions - Trade Sales,XXX,0.00,300333.18,2019-12,490,Reverses Jnl 2019-3 Journal No. 115,-300333.18,DF18,AS13,01/12/2019 10:58
00-80-8033,Provision for Sales Schemes,ZZX,318819.97,0.00,2019-12,490,Reverses Jnl 2019-3 Journal No. 115,318819.97,DF18,AS13,01/12/2019 10:58
00-10-1001,Trade Sale Recycle Scheme,ZZZ,0.00,318819.97,2019-12,490,Reverses Jnl 2019-3 Journal No. 115,-318819.97,DF18,AS13,01/12/2019 10:58
00-80-8034,Forex Pending,302,48.14,0.00,2019-12,491,,48.14,CH20,SP18,01/12/2019 15:32
00-70-7022,Forex - Realised Diff,302,0.00,48.14,2019-12,491,,-48.14,CH20,SP18,01/12/2019 15:32
00-80-8034,Forex Pending,853,0.00,17.08,2019-12,491,,-17.08,CH20,SP18,01/12/2019 15:32
00-70-7022,Forex - Realised Diff,853,17.08,0.00,2019-12,491,,17.08,CH20,SP18,01/12/2019 15:32
00-70-7023,Forex - Realised Diff,1221,17.08,0.00,2019-12,491,,17.08,CH20,SP18,01/12/2019 15:32
00-80-8034,Forex Pending,1221,0.00,17.08,2019-12,491,,-17.08,CH20,SP18,01/12/2019 15:32
00-70-7022,Forex - Realised Diff,1205,0.00,12.19,2019-12,491,,-12.19,CH20,SP18,01/12/2019 15:32
00-80-8034,Forex Pending,1205,12.19,0.00,2019-12,491,,12.19,CH20,SP18,01/12/2019 15:32
00-80-8040,Forex Holding Account,123,149.87,0.00,2019-12,491,,149.87,CH20,SP18,01/12/2019 15:32
00-70-7022,Forex - Realised Diff,123,0.00,149.87,2019-12,491,,-149.87,CH20,SP18,01/12/2019 15:32
00-80-8039,Forex Holding Account,447,0.00,922.25,2019-12,491,,-922.25,CH20,SP18,01/12/2019 15:32
00-70-7022,Forex - Realised Diff,447,922.25,0.00,2019-12,491,,922.25,CH20,SP18,01/12/2019 15:32
00-80-8037,Forex Holding Account,849,0.00,8707.41,2019-12,491,,-8707.41,CH20,SP18,01/12/2019 15:32
00-70-7022,Forex - Realised Diff,849,8707.41,0.00,2019-12,491,,8707.41,CH20,SP18,01/12/2019 15:32
00-80-8038,Forex Holding Account,301,0.00,10167.60,2019-12,491,,-10167.60,CH20,SP18,01/12/2019 15:32
00-70-7022,Forex - Realised Diff,301,10167.60,0.00,2019-12,491,,10167.60,CH20,SP18,01/12/2019 15:32
00-80-8036,Forex Holding Account,1208,0.00,12114.51,2019-12,491,,-12114.51,CH20,SP18,01/12/2019 15:32
00-70-7023,Forex - Realised Diff,1208,12114.51,0.00,2019-12,491,,12114.51,CH20,SP18,01/12/2019 15:32
00-80-8035,Forex Holding Account,1204,0.00,26339.67,2019-12,491,,-26339.67,CH20,SP18,01/12/2019 15:32
00-70-7022,Forex - Realised Diff,1204,26339.67,0.00,2019-12,491,,26339.67,CH20,SP18,01/12/2019 15:32
00-20-2011,Inventory Adjustment,512,0.00,1074.59,2019-12,492,,-1074.59,ID03,AS13,01/12/2019 17:23
00-80-8027,Other Stock Costs,ZZZ,1074.59,0.00,2019-12,492,,1074.59,ID03,AS13,01/12/2019 17:23
00-20-2011,Inventory Adjustment,509,0.00,1469.92,2019-12,492,,-1469.92,ID03,AS13,01/12/2019 17:23
00-80-8027,Other Stock Costs,ZZZ,1469.92,0.00,2019-12,492,,1469.92,ID03,AS13,01/12/2019 17:23
00-20-2011,Inventory Adjustment,515,0.00,5626.65,2019-12,492,,-5626.65,ID03,AS13,01/12/2019 17:23
00-80-8027,Other Stock Costs,ZZZ,5626.65,0.00,2019-12,492,,5626.65,ID03,AS13,01/12/2019 17:23
00-20-2011,Inventory Adjustment,506,0.00,12090.49,2019-12,492,,-12090.49,ID03,AS13,01/12/2019 17:23
00-80-8027,Other Stock Costs,ZZZ,12090.49,0.00,2019-12,492,,12090.49,ID03,AS13,01/12/2019 17:23
00-20-2011,Inventory Adjustment,497,0.00,17116.33,2019-12,492,,-17116.33,ID03,AS13,01/12/2019 17:23
00-80-8027,Other Stock Costs,ZZZ,17116.33,0.00,2019-12,492,,17116.33,ID03,AS13,01/12/2019 17:23
00-80-8034,Forex Pending,302,0.00,12.75,2019-12,493,,-12.75,AM04,SD19,01/12/2019 12:15
00-70-7022,Forex - Realised Diff,302,12.75,0.00,2019-12,493,,12.75,AM04,SD19,01/12/2019 12:15
00-70-7022,Forex - Realised Diff,1205,0.00,12.75,2019-12,493,,-12.75,AM04,SD19,01/12/2019 12:15
00-70-7023,Forex - Realised Diff,1221,0.00,12.75,2019-12,493,,-12.75,AM04,SD19,01/12/2019 12:15
00-80-8034,Forex Pending,1205,12.75,0.00,2019-12,493,,12.75,AM04,SD19,01/12/2019 12:15
00-80-8034,Forex Pending,1221,12.75,0.00,2019-12,493,,12.75,AM04,SD19,01/12/2019 12:15
00-80-8034,Forex Pending,853,0.00,13.30,2019-12,493,,-13.30,AM04,SD19,01/12/2019 12:15
00-70-7022,Forex - Realised Diff,853,13.30,0.00,2019-12,493,,13.30,AM04,SD19,01/12/2019 12:15
00-80-8040,Forex Holding Account,123,45.79,0.00,2019-12,493,,45.79,AM04,SD19,01/12/2019 12:15
00-70-7022,Forex - Realised Diff,123,0.00,45.79,2019-12,493,,-45.79,AM04,SD19,01/12/2019 12:15
00-80-8039,Forex Holding Account,447,0.00,267.01,2019-12,493,,-267.01,AM04,SD19,01/12/2019 12:15
00-70-7022,Forex - Realised Diff,447,267.01,0.00,2019-12,493,,267.01,AM04,SD19,01/12/2019 12:15
00-80-8036,Forex Holding Account,1208,0.00,848.31,2019-12,493,,-848.31,AM04,SD19,01/12/2019 12:15
00-70-7023,Forex - Realised Diff,1208,848.31,0.00,2019-12,493,,848.31,AM04,SD19,01/12/2019 12:15
00-80-8037,Forex Holding Account,849,0.00,2550.18,2019-12,493,,-2550.18,AM04,SD19,01/12/2019 12:15
00-70-7022,Forex - Realised Diff,849,2550.18,0.00,2019-12,493,,2550.18,AM04,SD19,01/12/2019 12:15
00-80-8038,Forex Holding Account,301,0.00,2964.73,2019-12,493,,-2964.73,AM04,SD19,01/12/2019 12:15
00-70-7022,Forex - Realised Diff,301,2964.73,0.00,2019-12,493,,2964.73,AM04,SD19,01/12/2019 12:15
00-80-8035,Forex Holding Account,1204,0.00,7710.77,2019-12,493,,-7710.77,AM04,SD19,01/12/2019 12:15
00-70-7022,Forex - Realised Diff,1204,7710.77,0.00,2019-12,493,,7710.77,AM04,SD19,01/12/2019 12:15
00-70-7022,Forex - Realised Diff,1205,8.04,0.00,2019-12,494,,8.04,JC39,AS13,01/12/2019 15:28
00-80-8034,Forex Pending,XXXX,0.00,8.04,2019-12,494,,-8.04,JC39,AS13,01/12/2019 15:28
00-70-7023,Forex - Realised Diff,1221,0.00,4.99,2019-12,494,,-4.99,JC39,AS13,01/12/2019 15:28
00-80-8034,Forex Pending,XXXX,4.99,0.00,2019-12,494,,4.99,JC39,AS13,01/12/2019 15:28
00-80-8034,Forex Pending,XXXX,0.00,4.10,2019-12,494,,-4.10,JC39,AS13,01/12/2019 15:28
00-70-7022,Forex - Realised Diff,302,4.10,0.00,2019-12,494,,4.10,JC39,AS13,01/12/2019 15:28
00-80-8040,Forex Holding Account,123,7.97,0.00,2019-12,494,,7.97,JC39,AS13,01/12/2019 15:28
00-70-7022,Forex - Realised Diff,123,0.00,7.97,2019-12,494,,-7.97,JC39,AS13,01/12/2019 15:28
00-80-8039,Forex Holding Account,447,0.00,131.39,2019-12,494,,-131.39,JC39,AS13,01/12/2019 15:28
00-70-7022,Forex - Realised Diff,447,131.39,0.00,2019-12,494,,131.39,JC39,AS13,01/12/2019 15:28
00-80-8037,Forex Holding Account,849,0.00,1379.91,2019-12,494,,-1379.91,JC39,AS13,01/12/2019 15:28
00-70-7022,Forex - Realised Diff,849,1379.91,0.00,2019-12,494,,1379.91,JC39,AS13,01/12/2019 15:28
00-80-8038,Forex Holding Account,301,0.00,1623.07,2019-12,494,,-1623.07,JC39,AS13,01/12/2019 15:28
00-70-7022,Forex - Realised Diff,301,1623.07,0.00,2019-12,494,,1623.07,JC39,AS13,01/12/2019 15:28
00-80-8036,Forex Holding Account,1208,0.00,4140.42,2019-12,494,,-4140.42,JC39,AS13,01/12/2019 15:28
00-70-7023,Forex - Realised Diff,1208,4140.42,0.00,2019-12,494,,4140.42,JC39,AS13,01/12/2019 15:28
00-80-8035,Forex Holding Account,1204,0.00,4169.93,2019-12,494,,-4169.93,JC39,AS13,01/12/2019 15:28
00-70-7022,Forex - Realised Diff,1204,4169.93,0.00,2019-12,494,,4169.93,JC39,AS13,01/12/2019 15:28
00-80-8037,Forex Holding Account,848,0.00,408509.84,2019-12,495,Reversed By Jnl 2019-12 Journal No. 251,-408509.84,HV09,CH20,21/12/2019 10:45
00-80-8034,Forex Pending,XXXX,408509.84,0.00,2019-12,495,Reversed By Jnl 2019-12 Journal No. 251,408509.84,HV09,CH20,21/12/2019 10:45
00-80-8035,Forex Holding Account,1206,0.00,620816.60,2019-12,495,Reversed By Jnl 2019-12 Journal No. 251,-620816.60,HV09,CH20,21/12/2019 10:45
00-80-8034,Forex Pending,XXXX,620816.60,0.00,2019-12,495,Reversed By Jnl 2019-12 Journal No. 251,620816.60,HV09,CH20,21/12/2019 10:45
00-80-8043,Tax Control,XXX,69433.75,0.00,2019-12,496,,69433.75,ID03,CH20,24/12/2019 17:37
